,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,KineticEnergy,Potential,Energy
2530,50.616,0.0,4.0,0.0,0.0,0.00154188,2.99314057,0.00215521,6.129e-05,0.00316329,1.98726126,0.00383189,0.00012043,0.00461585,0.98236168,0.00529008,0.00016588,0.00691263,-0.02155627,0.00807255,0.00018674,0.00949228,-1.02449342,0.01615611,0.00018915,0.01189014,-2.02645087,0.01337589,0.00014664,0.01497677,-3.02742626,0.01209458,0.0001153,0.00034942,38.52823268,38.5285821
2531,50.636,0.0,4.0,0.0,0.0,0.00158276,2.99314174,0.0019297,5.246e-05,0.00323492,1.98726349,0.00333338,9.495e-05,0.00472517,0.98236475,0.005643,0.00012672,0.00707102,-0.02155273,0.00777843,0.00015124,0.00980844,-1.02448958,0.01544552,0.00018588,0.01215368,-2.02644754,0.01298398,0.00018868,0.01521201,-3.02742334,0.01143375,0.00018775,0.00032261,38.52825613,38.52857874
2532,50.656,0.0,4.0,0.0,0.0,0.00161894,2.99314246,0.00168574,1.436e-05,0.0032967,1.98726477,0.00284954,2.906e-05,0.00484146,0.98236651,0.0059826,5.311e-05,0.00722411,-0.02155039,0.00754198,9.05e-05,0.01010933,-1.02448613,0.01462988,0.00016123,0.01240953,-2.02644345,0.01260714,0.0002119,0.01543413,-3.02741886,0.01078233,0.00024364,0.0002965,38.52827913,38.52857564
2533,50.676,0.0,4.0,0.0,0.0,0.00165006,2.99314236,0.00142445,-1.449e-05,0.00334913,1.98726483,0.00240166,-8.27e-06,0.00496419,0.98236723,0.0062839,2.997e-05,0.00737306,-0.02154873,0.00736482,8.009e-05,0.01039294,-1.02448305,0.01371994,0.00014323,0.01265797,-2.02643952,0.01224083,0.000168,0.01564332,-3.0274145,0.01014166,0.0001736,0.00027127,38.52830152,38.52857279
2534,50.696,0.0,4.0,0.0,0.0,0.00167581,2.99314237,0.00114858,2.385e-05,0.00339312,1.98726508,0.0020083,4.25e-05,0.00509238,0.98236809,0.00652513,5.99e-05,0.00751905,-0.02154724,0.00724565,6.339e-05,0.01065752,-1.02448077,0.01272912,7.552e-05,0.01289914,-2.02643713,0.01187973,6.54e-05,0.01583982,-3.02741225,0.00951253,5.226e-05,0.00024705,38.52832315,38.5285702
2535,50.716,0.0,4.0,0.0,0.0,0.00169594,2.9931432,0.00086313,4.544e-05,0.00342991,1.98726635,0.00168436,6.619e-05,0.00522465,0.98236942,0.00668897,6.016e-05,0.0076632,-0.02154636,0.00717974,2.29e-05,0.0109016,-1.02448011,0.01167268,-2.99e-06,0.01313309,-2.02643685,0.01151777,-3.009e-05,0.01602386,-3.02741226,0.00889573,-4.876e-05,0.00022397,38.52834387,38.52856784
2536,50.736,0.0,4.0,0.0,0.0,0.00171032,2.99314361,0.00057509,-1.317e-05,0.00346102,1.98726692,0.00143999,-2.234e-05,0.00535931,0.98236992,0.00676297,-2.031e-05,0.00780651,-0.0215464,0.00715892,-3.136e-05,0.01112404,-1.02448059,0.01056767,-4.254e-05,0.01335975,-2.02643795,0.01114848,-7.075e-05,0.01619569,-3.02741388,0.00829209,-0.00010068,0.00020207,38.52836363,38.5285657
2537,50.756,0.0,4.0,0.0,0.0,0.00171898,2.99314274,0.00029315,-6.282e-05,0.00348807,1.9872655,0.00127976,-0.00010621,0.00549448,0.98236851,0.00673975,-0.00011566,0.00794975,-0.02154784,0.00717181,-0.00011513,0.01132406,-1.02448194,0.00943287,-9.731e-05,0.01357888,-2.02643948,0.01076531,-8.166e-05,0.01635559,-3.02741577,0.00770242,-8.176e-05,0.00018142,38.52838236,38.52856378
2538,50.776,0.0,4.0,0.0,0.0,0.00172215,2.99314153,2.767e-05,-5.314e-05,0.00351276,1.98726327,0.00120298,-0.00010473,0.0056282,0.9823658,0.00661748,-0.00013745,0.00809347,-0.02155072,0.00720403,-0.00015514,0.01150124,-1.0244844,0.00828772,-0.00014007,0.01379017,-2.02644131,0.01036172,-0.00010608,0.01650385,-3.02741735,0.00712771,-9.115e-05,0.00016204,38.52840001,38.52856206
2539,50.796,0.0,4.0,0.0,0.0,0.00172027,2.99314065,-0.00020979,-3.394e-05,0.0035367,1.98726159,0.0012041,-5.944e-05,0.00575851,0.98236362,0.00639987,-7.164e-05,0.0082379,-0.02155333,0.00723922,-9.471e-05,0.01165558,-1.02448712,0.00715167,-0.00012421,0.01399312,-2.02644385,0.00993136,-0.00014614,0.01664077,-3.02741996,0.00656869,-0.00017307,0.00014393,38.52841659,38.52856053
2540,50.816,0.0,4.0,0.0,0.0,0.00171402,2.99314028,-0.00040743,-1.8e-07,0.00356136,1.98726099,0.00127303,-2.02e-06,0.00588359,0.98236291,0.0060957,-8.48e-06,0.00838291,-0.02155458,0.00726019,-4.207e-05,0.01178746,-1.02448933,0.00604379,-9.962e-05,0.01418716,-2.02644689,0.00946831,-0.00014705,0.01676667,-3.02742383,0.00602541,-0.00019178,0.0001271,38.52843206,38.52855917
2541,50.836,0.0,4.0,0.0,0.0,0.00170432,2.99314049,-0.00055386,1.017e-05,0.00358798,1.98726118,0.00139617,6.73e-06,0.00600182,0.98236282,0.00571781,-1.082e-05,0.00852805,-0.0215554,0.007249,-4.208e-05,0.01189761,-1.02449113,0.00498209,-7.547e-05,0.01437156,-2.02644923,0.0089673,-7.647e-05,0.01688186,-3.02742675,0.00549795,-8.693e-05,0.00011149,38.52844648,38.52855797
2542,50.856,0.0,4.0,0.0,0.0,0.00169228,2.99314028,-0.0006391,-3.381e-05,0.00361746,1.98726078,0.00155735,-4.828e-05,0.00611189,0.9823623,0.0052818,-3.826e-05,0.0086725,-0.02155607,0.0071876,-1.737e-05,0.01198713,-1.02449201,0.00398296,-5.13e-06,0.01454552,-2.02644972,0.00842412,2.78e-05,0.01698667,-3.02742723,0.00498663,3.272e-05,9.705e-05,38.52845988,38.52855693
2543,50.876,0.0,4.0,0.0,0.0,0.00167921,2.99313947,-0.00065559,-3.16e-05,0.0036504,1.98725972,0.00173884,-3.7e-05,0.0062128,0.98236167,0.00480512,-1.057e-05,0.00881508,-0.02155591,0.00705933,3.403e-05,0.01205742,-1.02449136,0.00306085,6.151e-05,0.01470818,-2.02644833,0.00783571,0.00010136,0.01708141,-3.02742578,0.00449139,0.00010492,8.367e-05,38.52847235,38.52855602
2544,50.896,0.0,4.0,0.0,0.0,0.00166655,2.9931395,-0.00059872,3.736e-05,0.00368702,1.98725998,0.0019231,6.839e-05,0.00630392,0.98236236,0.00430607,8.518e-05,0.0089543,-0.02155465,0.00684992,9.549e-05,0.01211014,-1.02448984,0.00222733,8.952e-05,0.0148586,-2.02644606,0.00720015,0.00011982,0.0171664,-3.02742336,0.00401178,0.00012706,7.124e-05,38.528484,38.52855524
2545,50.916,0.0,4.0,0.0,0.0,0.00165576,2.99314068,-0.00046734,6.792e-05,0.00372722,1.9872621,0.00209422,0.00012537,0.00638499,0.98236491,0.00380271,0.00015653,0.00908842,-0.02155201,0.00654809,0.00016578,0.01214715,-1.02448763,0.00149055,0.00013483,0.01499583,-2.02644361,0.00651666,0.0001273,0.01724196,-3.02742102,0.0035471,0.00010511,5.967e-05,38.52849492,38.52855459
2546,50.936,0.0,4.0,0.0,0.0,0.00164833,2.99314182,-0.00026449,4.167e-05,0.0037706,1.98726437,0.00223836,9.224e-05,0.00645609,0.982368,0.00331143,0.00013744,0.00921552,-0.02154847,0.00614635,0.00017103,0.01217043,-1.0244846,0.0008556,0.00015671,0.01511892,-2.02644082,0.00578577,0.00015517,0.01730836,-3.02741878,0.00309621,0.00013393,4.887e-05,38.52850517,38.52855404
2547,50.956,0.0,4.0,0.0,0.0,0.00164561,2.99314239,2.48e-06,1.785e-05,0.00381649,1.98726568,0.00234453,3.933e-05,0.0065176,0.98236999,0.00284578,5.938e-05,0.00933356,-0.02154575,0.00564115,9.596e-05,0.01218206,-1.02448177,0.00032406,0.00012243,0.01522693,-2.0264374,0.00500962,0.00018155,0.01736587,-3.02741533,0.00265796,0.0002063,3.889e-05,38.52851471,38.5285536
2548,50.976,0.0,4.0,0.0,0.0,0.00164878,2.99314252,0.00032231,-5.64e-06,0.00386407,1.98726602,0.00240555,-2e-07,0.00657014,0.98237062,0.00241583,1.555e-05,0.00944045,-0.02154435,0.005033,5.759e-05,0.01218407,-1.02447966,-0.0001064,9.154e-05,0.015319,-2.02643394,0.00419196,0.00015208,0.01741474,-3.02741125,0.00223128,0.00017715,2.984e-05,38.52852341,38.52855326
2549,50.996,0.0,4.0,0.0,0.0,0.00165876,2.99314236,0.00068006,-6.7e-07,0.00391238,1.98726604,0.00241805,1.442e-05,0.0066145,0.98237107,0.00202807,3.577e-05,0.0095342,-0.02154313,0.0043273,6.19e-05,0.01217844,-1.02447814,-0.0004414,5.428e-05,0.01539434,-2.02643177,0.00333758,5.828e-05,0.01745518,-3.02740896,0.00181458,4.573e-05,2.189e-05,38.5285311,38.528553
2550,51.017,0.0,4.0,0.0,0.0,0.00167718,2.99314281,0.00107686,4.025e-05,0.00396284,1.98726689,0.00237958,5.981e-05,0.00665323,0.98237203,0.00166938,4.599e-05,0.00961645,-0.02154217,0.0034923,2.014e-05,0.0121663,-1.02447781,-0.00069996,-2.648e-05,0.01545471,-2.02643169,0.00240715,-4.549e-05,0.01748876,-3.02740928,0.00138558,-6.354e-05,1.501e-05,38.52853779,38.5285528
2551,51.037,0.0,4.0,0.0,0.0,0.00170251,2.99314346,0.0014543,9.79e-06,0.00400968,1.98726777,0.00229822,7.87e-06,0.00668358,0.98237246,0.00137271,-1.485e-05,0.0096777,-0.02154241,0.00262186,-4.295e-05,0.01215049,-1.02447899,-0.00086985,-8.277e-05,0.01549377,-2.0264332,0.00149635,-9.563e-05,0.01751244,-3.02741105,0.00098308,-0.00010558,1.007e-05,38.5285426,38.52855268
2552,51.057,0.0,4.0,0.0,0.0,0.0017352,2.99314293,0.0018101,-5.761e-05,0.00405451,1.98726682,0.0021799,-9.715e-05,0.0067084,0.98237117,0.00111488,-0.00011276,0.00972094,-0.02154388,0.00169567,-0.00010593,0.01213191,-1.02448088,-0.00097977,-0.0001065,0.01551445,-2.02643522,0.00056948,-0.00010359,0.01752811,-3.02741326,0.00058451,-0.00010912,6.92e-06,38.52854567,38.52855259
2553,51.077,0.0,4.0,0.0,0.0,0.00177462,2.99314163,0.00212364,-5.939e-05,0.00409667,1.98726454,0.00203271,-0.00011191,0.00672838,0.9823684,0.00088774,-0.00014758,0.00974528,-0.02154658,0.0007339,-0.00015636,0.01211159,-1.0244834,-0.00104584,-0.00014676,0.0155165,-2.02643741,-0.00036474,-0.00011981,0.01753583,-3.02741531,0.00018784,-0.0001001,5.67e-06,38.52854686,38.52855253
2554,51.097,0.0,4.0,0.0,0.0,0.00181973,2.99314083,0.00237601,-2.076e-05,0.00413568,1.98726285,0.00186596,-5.384e-05,0.00674404,0.98236588,0.00068129,-9.405e-05,0.00975021,-0.02154959,-0.0002416,-0.00012939,0.01209025,-1.02448648,-0.00108567,-0.00014992,0.01549987,-2.02644015,-0.0012973,-0.00015462,0.01753562,-3.02741769,-0.00020889,-0.00015004,6.33e-06,38.52854615,38.52855247
2555,51.117,0.0,4.0,0.0,0.0,0.00186914,2.99314066,0.00255102,2e-08,0.00417123,1.98726228,0.00168887,-7.46e-06,0.00675569,0.98236475,0.0004845,-2.303e-05,0.00973568,-0.02155143,-0.0012079,-5.699e-05,0.01206823,-1.02448905,-0.00111718,-0.00010519,0.01546468,-2.02644342,-0.00221939,-0.00016443,0.01752746,-3.02742133,-0.00060789,-0.00019911,8.84e-06,38.52854356,38.5285524
2556,51.137,0.0,4.0,0.0,0.0,0.00192116,2.99314079,0.00263608,1.145e-05,0.00420321,1.98726235,0.00150925,7.73e-06,0.0067634,0.98236455,0.00028599,-9.67e-06,0.00970211,-0.02155232,-0.00214197,-4.415e-05,0.01204551,-1.02449082,-0.0011579,-7.496e-05,0.01541123,-2.02644628,-0.00312238,-0.00010972,0.01751128,-3.02742475,-0.00101145,-0.00012082,1.302e-05,38.52853927,38.52855229
2557,51.157,0.0,4.0,0.0,0.0,0.00197391,2.99314092,0.00262324,-4.71e-06,0.00423162,1.98726227,0.00133291,-2.243e-05,0.00676704,0.98236405,7.469e-05,-3.988e-05,0.00965037,-0.02155333,-0.00302219,-5.008e-05,0.01202174,-1.02449193,-0.00122511,-2.85e-05,0.01533999,-2.0264475,-0.00399755,-1.056e-05,0.01748697,-3.02742577,-0.00142136,1.494e-05,1.865e-05,38.52853349,38.52855214
2558,51.177,0.0,4.0,0.0,0.0,0.0020254,2.99314051,0.00250949,-2.918e-05,0.00425656,1.9872615,0.0011628,-4.271e-05,0.00676624,0.98236327,-0.00015927,-2.631e-05,0.00958173,-0.02155389,-0.00382909,1.59e-06,0.01199623,-1.02449175,-0.00133465,4.693e-05,0.01525159,-2.02644688,-0.00483655,6.459e-05,0.01745438,-3.02742462,-0.00183914,8.589e-05,2.545e-05,38.52852646,38.52855192
2559,51.197,0.0,4.0,0.0,0.0,0.00207362,2.9931403,0.00229695,2.062e-05,0.00427816,1.98726128,0.00099873,3.578e-05,0.00676047,0.98236346,-0.00042352,5.328e-05,0.00949782,-0.02155321,-0.00454586,6.402e-05,0.01196799,-1.02449029,-0.00149998,8.966e-05,0.01514684,-2.02644528,-0.00563215,8.722e-05,0.01741335,-3.02742272,-0.00226641,9.886e-05,3.313e-05,38.5285185,38.52855163
2560,51.217,0.0,4.0,0.0,0.0,0.00211666,2.99314138,0.0019931,7.673e-05,0.00429653,1.98726299,0.0008378,0.0001223,0.00674907,0.98236541,-0.0007228,0.00013311,0.0094006,-0.02155143,-0.00515948,0.0001125,0.01193579,-1.02448834,-0.0017321,0.00010715,0.01502666,-2.02644355,-0.00637839,8.546e-05,0.01736366,-3.02742079,-0.00270463,9.295e-05,4.145e-05,38.52850981,38.52855126
2561,51.237,0.0,4.0,0.0,0.0,0.00215281,2.99314279,0.00161012,5.331e-05,0.00431166,1.98726537,0.00067427,9.769e-05,0.00673131,0.9823682,-0.00105889,0.00012907,0.00929222,-0.02154888,-0.00566112,0.00013335,0.01189822,-1.02448589,-0.00203917,0.00013685,0.0148921,-2.02644172,-0.00707046,0.00010295,0.01730509,-3.02741895,-0.00315502,9.668e-05,5.02e-05,38.5285006,38.5285508
2562,51.257,0.0,4.0,0.0,0.0,0.00218064,2.99314341,0.00116373,1.187e-05,0.00432342,1.98726661,0.00049957,2.896e-05,0.00670648,0.98237008,-0.00143089,5.493e-05,0.00917496,-0.02154662,-0.00604639,8.045e-05,0.01185371,-1.02448318,-0.00242594,0.00012286,0.01474427,-2.02643937,-0.00770466,0.00012869,0.01723739,-3.02741656,-0.00361855,0.00014789,5.931e-05,38.52849095,38.52855026
2563,51.277,0.0,4.0,0.0,0.0,0.00219906,2.99314348,0.00067255,-5.9e-07,0.00433149,1.98726681,0.0003035,-1.83e-06,0.00667387,0.98237054,-0.00183523,6.3e-07,0.00905116,-0.02154575,-0.00631586,1.492e-05,0.01180065,-1.02448126,-0.00289396,7.031e-05,0.01458435,-2.02643687,-0.00827851,0.00011051,0.01716028,-3.02741329,-0.00409561,0.00015983,6.876e-05,38.52848086,38.52854962
2564,51.297,0.0,4.0,0.0,0.0,0.00220737,2.99314345,0.00015695,-1.45e-06,0.00433534,1.98726676,7.536e-05,2.06e-06,0.0066329,0.98237054,-0.00226572,8.33e-06,0.00892309,-0.02154554,-0.00647477,1.544e-05,0.01173743,-1.02448019,-0.00344146,3.852e-05,0.01441357,-2.02643537,-0.00879106,3.143e-05,0.01707349,-3.02741109,-0.00458628,4.4e-05,7.863e-05,38.52847026,38.52854889
2565,51.317,0.0,4.0,0.0,0.0,0.00220531,2.99314355,-0.00036234,1.567e-05,0.00433422,1.98726707,-0.00019523,3.103e-05,0.00658313,0.98237099,-0.002714,3.131e-05,0.00879288,-0.02154518,-0.00653221,1.004e-05,0.01166251,-1.02447988,-0.00406311,-1.512e-05,0.01423316,-2.02643575,-0.00924296,-6.702e-05,0.01697676,-3.02741158,-0.00509086,-8.157e-05,8.904e-05,38.52845901,38.52854805
2566,51.337,0.0,4.0,0.0,0.0,0.00219299,2.99314401,-0.00086542,2.037e-05,0.00432719,1.98726775,-0.00051709,2.187e-05,0.0065243,0.98237134,-0.00317032,-9.75e-06,0.00866243,-0.02154558,-0.0065011,-5.632e-05,0.01157449,-1.02448093,-0.00475068,-8.684e-05,0.01404429,-2.02643774,-0.00963619,-0.00012125,0.01686979,-3.02741372,-0.00560936,-0.00011942,0.00010013,38.52844698,38.52854711
2567,51.357,0.0,4.0,0.0,0.0,0.00217092,2.99314388,-0.00133446,-4.129e-05,0.00431316,1.98726733,-0.00089661,-7.197e-05,0.00645635,0.98237026,-0.00362454,-9.89e-05,0.00853335,-0.02154736,-0.00639792,-0.00011576,0.01147214,-1.02448305,-0.00549338,-0.0001171,0.01384813,-2.02644028,-0.00997379,-0.00012781,0.01675232,-3.02741609,-0.00614109,-0.00011575,0.00011205,38.528434,38.52854605
2568,51.377,0.0,4.0,0.0,0.0,0.00213994,2.99314252,-0.00175504,-7.917e-05,0.00429093,1.98726513,-0.00133726,-0.00012869,0.00637942,0.98236764,-0.00406677,-0.00015077,0.00840689,-0.02155002,-0.00624167,-0.00014701,0.0113545,-1.02448551,-0.00627782,-0.0001313,0.01364573,-2.02644282,-0.01025987,-0.00012885,0.0166241,-3.02741837,-0.00668511,-0.00011347,0.00012492,38.52841995,38.52854487
2569,51.397,0.0,4.0,0.0,0.0,0.00210112,2.9931413,-0.00211661,-3.593e-05,0.00425927,1.98726299,-0.00183844,-7.182e-05,0.00629384,0.98236485,-0.00448788,-0.00011393,0.00828393,-0.02155301,-0.00605294,-0.00014218,0.01122089,-1.02448837,-0.00708884,-0.00015155,0.01343809,-2.02644559,-0.01049951,-0.00015116,0.01648488,-3.02742077,-0.00724031,-0.00013188,0.00013883,38.52840473,38.52854356
2570,51.417,0.0,4.0,0.0,0.0,0.00205572,2.993141,-0.00241269,-1.72e-06,0.00421703,1.98726228,-0.00239481,-8.39e-06,0.00620012,0.98236337,-0.00487996,-3.636e-05,0.00816488,-0.02155527,-0.00585298,-7.617e-05,0.01107092,-1.02449123,-0.00791038,-0.0001246,0.01322607,-2.02644881,-0.01069869,-0.00016511,0.01633446,-3.02742384,-0.00780537,-0.00017475,0.00015383,38.52838826,38.5285421
2571,51.437,0.0,4.0,0.0,0.0,0.00200508,2.99314099,-0.00264157,-2.38e-06,0.00416319,1.98726226,-0.00299673,-7.1e-07,0.0060989,0.98236304,-0.00523698,-7.88e-06,0.00804977,-0.02155617,-0.00566268,-2.585e-05,0.01090455,-1.02449316,-0.00872568,-7.108e-05,0.01301042,-2.02645179,-0.01086391,-0.0001219,0.01617265,-3.02742727,-0.00837912,-0.00014716,0.00016993,38.52837055,38.52854049
2572,51.457,0.0,4.0,0.0,0.0,0.0019505,2.99314087,-0.0028061,-9.72e-06,0.00409696,1.98726209,-0.00363059,-1.847e-05,0.00599093,0.98236269,-0.00555536,-3.093e-05,0.0079382,-0.02155675,-0.00550217,-3.571e-05,0.01072209,-1.02449427,-0.00951787,-4.147e-05,0.01279175,-2.02645336,-0.0110019,-3.027e-05,0.01599929,-3.02742894,-0.00896005,-1.131e-05,0.00018706,38.52835165,38.52853871
2573,51.477,0.0,4.0,0.0,0.0,0.00189323,2.99314054,-0.00291301,-2.337e-05,0.00401788,1.9872615,-0.00427928,-3.793e-05,0.00587698,0.98236191,-0.00583411,-3.793e-05,0.00782939,-0.02155737,-0.00539016,-1.386e-05,0.01052415,-1.02449463,-0.01027083,1.298e-05,0.01257054,-2.02645305,-0.01111966,5.395e-05,0.01581426,-3.02742801,-0.00954594,8.661e-05,0.00020508,38.52833167,38.52853675
2574,51.497,0.0,4.0,0.0,0.0,0.00183431,2.99314011,-0.00297229,-1.031e-05,0.00392585,1.98726095,-0.00492309,-2.94e-06,0.00575785,0.98236167,-0.00607461,2.479e-05,0.00772219,-0.02155691,-0.0053427,6.192e-05,0.01031167,-1.0244937,-0.01096963,7.365e-05,0.01234711,-2.02645157,-0.01122404,8.423e-05,0.01561748,-3.02742615,-0.01013474,8.935e-05,0.00022378,38.52831083,38.52853461
2575,51.517,0.0,4.0,0.0,0.0,0.00177459,2.9931405,-0.00299617,5.121e-05,0.00382116,1.9872618,-0.00554062,8.8e-05,0.00563426,0.98236304,-0.00628031,0.00010707,0.00761519,-0.0215551,-0.00537242,0.00011041,0.01008586,-1.02449203,-0.01160113,8.703e-05,0.01212168,-2.02644993,-0.01132158,7.926e-05,0.01540891,-3.02742452,-0.0107248,7.692e-05,0.00024291,38.52828937,38.52853228
2576,51.537,0.0,4.0,0.0,0.0,0.00171463,2.99314181,-0.00299778,6.356e-05,0.00370457,1.98726394,-0.00611002,0.00010457,0.00550686,0.98236548,-0.00645645,0.00012189,0.00750675,-0.02155275,-0.0054886,0.00012045,0.0098482,-1.02449025,-0.01215464,9.374e-05,0.01189431,-2.02644832,-0.01141843,8.551e-05,0.01518854,-3.02742297,-0.01131431,8.076e-05,0.00026216,38.5282676,38.52852976
2577,51.557,0.0,4.0,0.0,0.0,0.00165475,2.99314253,-0.00299033,6.38e-06,0.00357725,1.98726528,-0.00661071,2.34e-05,0.00537618,0.98236738,-0.00660984,5.907e-05,0.00739507,-0.02155051,-0.00569686,9.473e-05,0.00960031,-1.02448827,-0.01262191,9.917e-05,0.01166497,-2.0264464,-0.01152009,0.00010647,0.01495641,-3.02742115,-0.01190134,0.00010392,0.00028125,38.5282458,38.52852705
2578,51.577,0.0,4.0,0.0,0.0,0.00159501,2.99314234,-0.00298596,-1.574e-05,0.00344075,1.98726513,-0.00702478,-2.508e-05,0.0052426,0.9823678,-0.00674829,-9.61e-06,0.00727828,-0.02154928,-0.0059989,2.594e-05,0.00934399,-1.02448663,-0.01299739,5.692e-05,0.0114335,-2.02644423,-0.01163121,0.00010155,0.01471258,-3.02741881,-0.01248395,0.0001232,0.00029994,38.52822421,38.52852415
2579,51.597,0.0,4.0,0.0,0.0,0.00153524,2.99314214,-0.00299445,-3.71e-06,0.00329696,1.9872647,-0.00733769,-1.312e-05,0.00510633,0.98236746,-0.00687989,-1.386e-05,0.00715453,-0.0215492,-0.00639272,-6.07e-06,0.00908111,-1.02448608,-0.01327872,1.83e-06,0.01119969,-2.02644276,-0.01175567,3.544e-05,0.01445716,-3.02741684,-0.01306004,5.417e-05,0.00031805,38.52820301,38.52852106
2580,51.617,0.0,4.0,0.0,0.0,0.00147512,2.99314214,-0.00302249,3.99e-06,0.00314802,1.98726464,-0.00753931,5.72e-06,0.00496743,0.98236746,-0.00701214,1.221e-05,0.00702203,-0.0215492,-0.00687246,5.85e-06,0.00881353,-1.02448636,-0.01346656,-2.913e-05,0.01096322,-2.026443,-0.01189643,-5.824e-05,0.0141903,-3.02741718,-0.01362794,-8.785e-05,0.00033549,38.52818231,38.5285178
2581,51.637,0.0,4.0,0.0,0.0,0.00141421,2.99314229,-0.00307324,8.88e-06,0.0029962,1.98726481,-0.00762477,5.73e-06,0.00482583,0.98236764,-0.00715161,-5.11e-06,0.00687915,-0.02154935,-0.00742875,-3.448e-05,0.00854311,-1.02448744,-0.01356428,-8.48e-05,0.01072377,-2.02644488,-0.01205541,-0.00012076,0.01391217,-3.02741979,-0.01418649,-0.00015174,0.00035227,38.5281621,38.52851437
2582,51.657,0.0,4.0,0.0,0.0,0.00135206,2.99314227,-0.00314599,-1.946e-05,0.00284384,1.98726448,-0.00759483,-5.005e-05,0.00468132,0.98236684,-0.00730364,-8.156e-05,0.00672449,-0.02155084,-0.00804945,-0.00011199,0.00827159,-1.02448972,-0.01357813,-0.00013433,0.01048094,-2.02644745,-0.01223364,-0.0001292,0.01362298,-3.02742265,-0.01473422,-0.00013017,0.00036846,38.52814231,38.52851077
2583,51.677,0.0,4.0,0.0,0.0,0.00128827,2.99314133,-0.00323628,-7.147e-05,0.00269317,1.98726265,-0.00745602,-0.00012536,0.00453361,0.98236447,-0.00747204,-0.00014445,0.00655688,-0.02155348,-0.00872005,-0.00014184,0.00800056,-1.02449245,-0.01351701,-0.0001338,0.01023435,-2.02644992,-0.01243124,-0.00011929,0.01332296,-3.02742512,-0.01526941,-0.00012267,0.00038422,38.52812278,38.52850701
2584,51.697,0.0,4.0,0.0,0.0,0.00122256,2.99313988,-0.00333638,-5.812e-05,0.00254628,1.98726017,-0.0072203,-0.0001022,0.00438236,0.98236166,-0.00765872,-0.00012226,0.00637551,-0.02155625,-0.00942391,-0.00013079,0.0077314,-1.0244951,-0.01339181,-0.00013463,0.00998363,-2.02645238,-0.01264731,-0.0001299,0.01301237,-3.0274277,-0.01579079,-0.00013735,0.00039974,38.52810335,38.52850309
2585,51.717,0.0,4.0,0.0,0.0,0.00115483,2.99313936,-0.00343577,3.25e-06,0.00240493,1.98725904,-0.00690405,-1.257e-05,0.00422718,0.98235994,-0.00786337,-4.679e-05,0.00617987,-0.02155853,-0.01014315,-9.089e-05,0.00746529,-1.02449778,-0.01321514,-0.00012618,0.00972841,-2.02645514,-0.01288034,-0.00014248,0.0126915,-3.02743066,-0.01629728,-0.00015865,0.0004152,38.52808382,38.52849902
2586,51.737,0.0,4.0,0.0,0.0,0.00108523,2.99313959,-0.00352201,8.81e-06,0.00227055,1.98725918,-0.00652722,1.201e-05,0.00406776,0.9823596,-0.00808363,2.3e-06,0.00596985,-0.02155971,-0.01085931,-2.871e-05,0.00720311,-1.02449981,-0.01300088,-7.177e-05,0.00946838,-2.02645779,-0.0131282,-0.00011351,0.01236067,-3.02743386,-0.01678799,-0.00015016,0.00043076,38.52806403,38.5284948
2587,51.757,0.0,4.0,0.0,0.0,0.00101414,2.99313955,-0.00358217,-1.057e-05,0.00214413,1.98725917,-0.00611249,-1.423e-05,0.0039038,0.98235958,-0.00831552,-1.27e-05,0.0057457,-0.02156002,-0.01155374,-1.385e-05,0.00694548,-1.02450066,-0.0127635,-1.836e-05,0.00920327,-2.0264593,-0.01338816,-3.039e-05,0.01202018,-3.02743603,-0.01726222,-5.096e-05,0.00044648,38.52804393,38.52849041
2588,51.777,0.0,4.0,0.0,0.0,0.00094222,2.9931393,-0.00360381,-1.248e-05,0.00202618,1.98725875,-0.00568369,-2.355e-05,0.00373513,0.98235908,-0.00855374,-3.039e-05,0.00550803,-0.02156043,-0.01220845,-2.148e-05,0.00669269,-1.02450071,-0.01251796,1.411e-05,0.00893286,-2.02645899,-0.01365706,5.622e-05,0.01167038,-3.02743569,-0.01771903,7.626e-05,0.00046235,38.52802353,38.52848587
2589,51.797,0.0,4.0,0.0,0.0,0.00087034,2.99313908,-0.00357611,-6.28e-06,0.00191675,1.98725843,-0.00526427,-1.73e-06,0.00356169,0.98235879,-0.00879193,1.211e-05,0.0052578,-0.02156041,-0.01280673,3.518e-05,0.00644478,-1.02449992,-0.01227904,6.908e-05,0.00865702,-2.02645739,-0.01393153,9.423e-05,0.01131163,-3.02743372,-0.01815742,9.986e-05,0.0004782,38.52800298,38.52848118
