,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,xPosition10,yPosition10,xVelocity10,yVelocity10,KineticEnergy,Potential,Energy
574,11.483,-5.0,0.0,0.0,0.0,-4.07399538,-1.45082367,-0.00314775,0.50995593,-3.12820803,-2.68798594,0.00027728,0.7636617,-2.15345993,-3.6962944,0.00654386,0.7479179,-1.10847509,-4.39425422,0.088609,0.84236345,0.0,-4.65906092,0.0,0.92488248,1.10847509,-4.39425422,-0.088609,0.84236345,2.15345993,-3.6962944,-0.00654386,0.7479179,3.12820803,-2.68798594,-0.00027728,0.7636617,4.07399538,-1.45082367,0.00314775,0.50995593,5.0,0.0,0.0,0.0,2.54779977,-65.099374,-62.55157423
575,11.503,-5.0,0.0,0.0,0.0,-4.07420434,-1.44073311,-0.01761009,0.49843134,-3.12834809,-2.67281676,-0.01411222,0.75270931,-2.153307,-3.68104552,0.00886601,0.7773669,-1.10678739,-4.37669621,0.07972757,0.91357721,0.0,-4.63960887,0.0,1.02005879,1.10678739,-4.37669621,-0.07972757,0.91357721,2.153307,-3.68104552,-0.00886601,0.7773669,3.12834809,-2.67281676,0.01411222,0.75270931,4.07420434,-1.44073311,0.01761009,0.49843134,5.0,0.0,0.0,0.0,2.78113204,-65.35928214,-62.57815009
576,11.523,-5.0,0.0,0.0,0.0,-4.07469347,-1.43091965,-0.0311365,0.48228673,-3.12876521,-2.65790841,-0.02741293,0.73768751,-2.15310238,-3.66519543,0.01163168,0.80804264,-1.10530272,-4.35772013,0.06839275,0.98412366,0.0,-4.61828539,0.0,1.11197079,1.10530272,-4.35772013,-0.06839275,0.98412366,2.15310238,-3.66519543,-0.01163168,0.80804264,3.12876521,-2.65790841,0.02741293,0.73768751,4.07469347,-1.43091965,0.0311365,0.48228673,5.0,0.0,0.0,0.0,3.02298897,-65.63008863,-62.60709966
577,11.543,-5.0,0.0,0.0,0.0,-4.07544227,-1.42147275,-0.04355396,0.46182913,-3.12943659,-2.64333536,-0.03952867,0.71929792,-2.1528421,-3.6487202,0.01435086,0.83986612,-1.10406449,-4.33734326,0.0551846,1.05360615,0.0,-4.59516018,0.0,1.20018831,1.10406449,-4.33734326,-0.0551846,1.05360615,2.1528421,-3.6487202,-0.01435086,0.83986612,3.12943659,-2.64333536,0.03952867,0.71929792,4.07544227,-1.42147275,0.04355396,0.46182913,5.0,0.0,0.0,0.0,3.27307341,-65.91158038,-62.63850696
578,11.563,-5.0,0.0,0.0,0.0,-4.0764271,-1.41247482,-0.0547223,0.43745974,-3.13033786,-2.62915744,-0.05039784,0.6982998,-2.1525319,-3.63159855,0.01654784,0.87265318,-1.1031038,-4.3155909,0.04074684,1.12162326,0.0,-4.57031082,0.0,1.28435337,1.1031038,-4.3155909,-0.04074684,1.12162326,2.1525319,-3.63159855,-0.01654784,0.87265318,3.13033786,-2.62915744,0.05039784,0.6982998,4.0764271,-1.41247482,0.0547223,0.43745974,5.0,0.0,0.0,0.0,3.53080634,-66.20325815,-62.67245181
579,11.583,-5.0,0.0,0.0,0.0,-4.07762188,-1.4039993,-0.06453787,0.40967275,-3.13144379,-2.61541892,-0.05999637,0.67548858,-2.15218666,-3.61381388,0.01778677,0.90612216,-1.10243851,-4.29249632,0.02575403,1.18777855,0.0,-4.54382135,0.0,1.36417552,1.10243851,-4.29249632,-0.02575403,1.18777855,2.15218666,-3.61381388,-0.01778677,0.90612216,3.13144379,-2.61541892,0.05999637,0.67548858,4.07762188,-1.4039993,0.06453787,0.40967275,5.0,0.0,0.0,0.0,3.79522359,-66.50423006,-62.70900647
580,11.603,-5.0,0.0,0.0,0.0,-4.07899886,-1.39610883,-0.07293614,0.37905143,-3.13272905,-2.60214795,-0.06833914,0.65167299,-2.15182938,-3.59535609,0.017695,0.93990587,-1.10207298,-4.26810062,0.01087846,1.25168938,0.0,-4.51578103,0.0,1.43942562,1.10207298,-4.26810062,-0.01087846,1.25168938,2.15182938,-3.59535609,-0.017695,0.93990587,3.13272905,-2.60214795,0.06833914,0.65167299,4.07899886,-1.39610883,0.07293614,0.37905143,5.0,0.0,0.0,0.0,4.06490144,-66.81313287,-62.74823143
581,11.623,-5.0,0.0,0.0,0.0,-4.08052937,-1.38885357,-0.0798931,0.34626124,-3.13416901,-2.58935662,-0.07547967,0.62765167,-2.15148974,-3.57622315,0.01598304,0.97356718,-1.10199839,-4.24245234,-0.00324146,1.31299443,0.0,-4.4862831,0.0,1.50992861,1.10199839,-4.24245234,0.00324146,1.31299443,2.15148974,-3.57622315,-0.01598304,0.97356718,3.13416901,-2.58935662,0.07547967,0.62765167,4.08052937,-1.38885357,0.0798931,0.34626124,5.0,0.0,0.0,0.0,4.33791914,-67.12808973,-62.79017059
582,11.643,-5.0,0.0,0.0,0.0,-4.0821847,-1.38226964,-0.08542539,0.31203997,-3.13574046,-2.57704129,-0.08150801,0.60419015,-2.15120221,-3.55642233,0.01246003,1.00661774,-1.10219375,-4.21560697,-0.01602998,1.37135949,0.0,-4.45542386,0.0,1.57555598,1.10219375,-4.21560697,0.01602998,1.37135949,2.15120221,-3.55642233,-0.01246003,1.00661774,3.13574046,-2.57704129,0.08150801,0.60419015,4.0821847,-1.38226964,0.08542539,0.31203997,5.0,0.0,0.0,0.0,4.6118624,-67.44670865,-62.83484625
583,11.663,-5.0,0.0,0.0,0.0,-4.08393685,-1.37637776,-0.08958912,0.27718457,-3.13742234,-2.56518356,-0.08654678,0.58199938,-2.15100401,-3.53597098,0.00704395,1.03853888,-1.10262738,-4.18762639,-0.02699859,1.42648147,0.0,-4.42330176,0.0,1.63621827,1.10262738,-4.18762639,0.02699859,1.42648147,2.15100401,-3.53597098,-0.00704395,1.03853888,3.13742234,-2.56518356,0.08654678,0.58199938,4.08393685,-1.37637776,0.08958912,0.27718457,5.0,0.0,0.0,0.0,4.88386717,-67.76612158,-62.88225442
584,11.683,-5.0,0.0,0.0,0.0,-4.08575933,-1.37118228,-0.09247742,0.24253503,-3.13919631,-2.55375152,-0.0907454,0.56171651,-2.15093289,-3.51489698,-0.000234,1.06880389,-1.10325889,-4.1585782,-0.03576525,1.47809051,0.0,-4.39001671,0.0,1.69185802,1.10325889,-4.1585782,0.03576525,1.47809051,2.15093289,-3.51489698,0.000234,1.06880389,3.13919631,-2.55375152,0.0907454,0.56171651,4.08575933,-1.37118228,0.09247742,0.24253503,5.0,0.0,0.0,0.0,5.15069979,-68.08306038,-62.93236059
585,11.703,-5.0,0.0,0.0,0.0,-4.08762784,-1.36667046,-0.09421659,0.20895546,-3.14104724,-2.54270136,-0.09427282,0.54388886,-2.15102483,-3.4932386,-0.00923108,1.09690053,-1.1040414,-4.12853509,-0.04206769,1.52595041,0.0,-4.35566951,0.0,1.74244341,1.1040414,-4.12853509,0.04206769,1.52595041,2.15102483,-3.4932386,0.00923108,1.09690053,3.14104724,-2.54270136,0.09427282,0.54388886,4.08762784,-1.36667046,0.09421659,0.20895546,5.0,0.0,0.0,0.0,5.40886644,-68.39396305,-62.98509661
586,11.723,-5.0,0.0,0.0,0.0,-4.0895209,-1.36281222,-0.09496118,0.17731274,-3.14296348,-2.53197937,-0.0973089,0.52896169,-2.1513119,-3.47104404,-0.01970059,1.12235284,-1.10492407,-4.09757411,-0.04577024,1.56985744,0.0,-4.32036138,0.0,1.78796279,1.10492407,-4.09757411,0.04577024,1.56985744,2.1513119,-3.47104404,0.01970059,1.12235284,3.14296348,-2.53197937,0.0973089,0.52896169,4.0895209,-1.36281222,0.09496118,0.17731274,5.0,0.0,0.0,0.0,5.6547437,-68.69510233,-63.04035864
587,11.743,-5.0,0.0,0.0,0.0,-4.09142037,-1.35956032,-0.09488791,0.1484533,-3.14493705,-2.521524,-0.10003499,0.51727018,-2.15182031,-3.44837048,-0.03130495,1.14474137,-1.10585461,-4.06577609,-0.04686417,1.60963798,0.0,-4.2841936,0.0,1.82842014,1.10585461,-4.06577609,0.04686417,1.60963798,2.15182031,-3.44837048,0.03130495,1.14474137,3.14493705,-2.521524,0.10003499,0.51727018,4.09142037,-1.35956032,0.09488791,0.1484533,5.0,0.0,0.0,0.0,5.8847211,-68.98272766,-63.09800656
588,11.763,-5.0,0.0,0.0,0.0,-4.09331178,-1.35685098,-0.09418868,0.12317879,-3.14696348,-2.51126814,-0.10262406,0.50903588,-2.15256877,-3.42528279,-0.04363341,1.16372079,-1.10678178,-4.03322506,-0.04546185,1.64514523,0.0,-4.24726727,0.0,1.8638314,1.10678178,-4.03322506,0.04546185,1.64514523,2.15256877,-3.42528279,0.04363341,1.16372079,3.14696348,-2.51126814,0.10262406,0.50903588,4.09331178,-1.35685098,0.09418868,0.12317879,5.0,0.0,0.0,0.0,6.09534705,-69.25321184,-63.15786479
589,11.783,-5.0,0.0,0.0,0.0,-4.09518461,-1.35460506,-0.09306292,0.10222139,-3.14904162,-2.50114138,-0.10523095,0.50436767,-2.15356718,-3.40185187,-0.0562236,1.17903434,-1.10765771,-4.00000774,-0.04178522,1.67625553,0.0,-4.20968305,0.0,1.89422164,1.10765771,-4.00000774,0.04178522,1.67625553,2.15356718,-3.40185187,0.0562236,1.17903434,3.14904162,-2.50114138,0.10523095,0.50436767,4.09518461,-1.35460506,0.09306292,0.10222139,5.0,0.0,0.0,0.0,6.28346971,-69.50319425,-63.21972454
590,11.803,-5.0,0.0,0.0,0.0,-4.09703232,-1.35272966,-0.09170945,0.08621966,-3.15117316,-2.49107221,-0.10798329,0.50326687,-2.15481591,-3.37815276,-0.06858556,1.19052427,-1.10843994,-3.96621315,-0.03614956,1.70286466,0.0,-4.17154105,0.0,1.91962285,1.10843994,-3.96621315,0.03614956,1.70286466,2.15481591,-3.37815276,0.06858556,1.19052427,3.15117316,-2.49107221,0.10798329,0.50326687,4.09703232,-1.35272966,0.09170945,0.08621966,5.0,0.0,0.0,0.0,6.44636519,-69.72971263,-63.28334745
591,11.823,-5.0,0.0,0.0,0.0,-4.09885228,-1.35112024,-0.09031818,0.07569602,-3.153362,-2.48099013,-0.11097356,0.50563614,-2.15630546,-3.35426265,-0.080227,1.19813818,-1.10909306,-3.93193219,-0.02894339,1.72488445,0.0,-4.13294066,0.0,1.94007237,1.10909306,-3.93193219,0.02894339,1.72488445,2.15630546,-3.35426265,0.080227,1.19813818,3.153362,-2.48099013,0.11097356,0.50563614,4.09885228,-1.35112024,0.09031818,0.07569602,5.0,0.0,0.0,0.0,6.58184628,-69.93031666,-63.34847038
592,11.843,-5.0,0.0,0.0,0.0,-4.1006455,-1.34966317,-0.08906189,0.07103662,-3.15561348,-2.47082743,-0.11425281,0.51129163,-2.15801667,-3.33025866,-0.09067843,1.20193078,-1.10959,-3.89725741,-0.02060589,1.74224024,0.0,-4.0939805,0.0,1.9556116,1.10959,-3.89725741,0.02060589,1.74224024,2.15801667,-3.33025866,0.09067843,1.20193078,3.15561348,-2.47082743,0.11425281,0.51129163,4.1006455,-1.34966317,0.08906189,0.07103662,5.0,0.0,0.0,0.0,6.68834528,-70.10315651,-63.41481124
593,11.863,-5.0,0.0,0.0,0.0,-4.1024162,-1.34823855,-0.0880885,0.07247479,-3.15793351,-2.46052086,-0.11782641,0.51997737,-2.15992141,-3.3062158,-0.09951689,1.20206115,-1.10991276,-3.86228272,-0.01160292,1.75486931,0.0,-4.05475833,0.0,1.96628501,1.10991276,-3.86228272,0.01160292,1.75486931,2.15992141,-3.3062158,0.09951689,1.20206115,3.15793351,-2.46052086,0.11782641,0.51997737,4.1024162,-1.34823855,0.0880885,0.07247479,5.0,0.0,0.0,0.0,6.76496561,-70.24704101,-63.4820754
594,11.883,-5.0,0.0,0.0,0.0,-4.10417126,-1.3467235,-0.08751402,0.08007875,-3.16032764,-2.45001285,-0.12165209,0.53138128,-2.16198374,-3.28220489,-0.10638693,1.1987857,-1.11005275,-3.82710318,-0.00240298,1.76272057,0.0,-4.01537098,0.0,1.97213929,1.11005275,-3.82710318,0.00240298,1.76272057,2.16198374,-3.28220489,0.10638693,1.1987857,3.16032764,-2.45001285,0.12165209,0.53138128,4.10417126,-1.3467235,0.08751402,0.08007875,5.0,0.0,0.0,0.0,6.81149823,-70.36146078,-63.54996255
595,11.903,-5.0,0.0,0.0,0.0,-4.1059195,-1.34499546,-0.08741663,0.0937443,-3.16280008,-2.43925252,-0.12564044,0.54515189,-2.16416144,-3.25829075,-0.11101792,1.19244715,-1.11001055,-3.79181474,0.00654561,1.76575563,0.0,-3.97591434,0.0,1.97322261,1.11001055,-3.79181474,-0.00654561,1.76575563,2.16416144,-3.25829075,0.11101792,1.19244715,3.16280008,-2.43925252,0.12564044,0.54515189,4.1059195,-1.34499546,0.08741663,0.0937443,5.0,0.0,0.0,0.0,6.82840047,-70.44657398,-63.61817351
596,11.923,-5.0,0.0,0.0,0.0,-4.10767091,-1.34293571,-0.08783207,0.11319316,-3.16535283,-2.42819625,-0.12965796,0.56091467,-2.16640784,-3.23453059,-0.11323672,1.18346003,-1.10979535,-3.75651397,0.01483546,1.76395107,0.0,-3.93648334,0.0,1.96958393,1.10979535,-3.75651397,-0.01483546,1.76395107,2.16640784,-3.23453059,0.11323672,1.18346003,3.16535283,-2.42819625,0.12965796,0.56091467,4.10767091,-1.34293571,0.08783207,0.11319316,5.0,0.0,0.0,0.0,6.81673769,-70.50315429,-63.6864166
597,11.943,-5.0,0.0,0.0,0.0,-4.1094357,-1.34043279,-0.08875063,0.13797719,-3.1679848,-2.41680803,-0.13353237,0.57828748,-2.16867383,-3.21097276,-0.11297514,1.17229345,-1.10942393,-3.72129773,0.02211753,1.75730197,0.0,-3.8971719,0.0,1.96127239,1.10942393,-3.72129773,-0.02211753,1.75730197,2.16867383,-3.21097276,0.11297514,1.17229345,3.1679848,-2.41680803,0.13353237,0.57828748,4.1094357,-1.34043279,0.08875063,0.13797719,5.0,0.0,0.0,0.0,6.7780911,-70.53250446,-63.75441335
598,11.963,-5.0,0.0,0.0,0.0,-4.11122347,-1.33738584,-0.09011603,0.16748853,-3.17069115,-2.40505944,-0.13706008,0.59689412,-2.17091002,-3.18765585,-0.11027193,1.15945179,-1.10891932,-3.68626278,0.0281148,1.74582637,0.0,-3.85807299,0.0,1.94833694,1.10891932,-3.68626278,-0.0281148,1.74582637,2.17091002,-3.18765585,0.11027193,1.15945179,3.17069115,-2.40505944,0.13706008,0.59689412,4.11122347,-1.33738584,0.09011603,0.16748853,5.0,0.0,0.0,0.0,6.71443832,-70.53634142,-63.8219031
599,11.983,-5.0,0.0,0.0,0.0,-4.1130422,-1.33370762,-0.09182621,0.20097563,-3.17346272,-2.39292944,-0.14001536,0.61637566,-2.17306884,-3.16460817,-0.10526914,1.14545426,-1.10830934,-3.6515052,0.03263141,1.72957025,0.0,-3.81927859,0.0,1.93082612,1.10830934,-3.6515052,-0.03263141,1.72957025,2.17306884,-3.16460817,0.10526914,1.14545426,3.17346272,-2.39292944,0.14001536,0.61637566,4.1130422,-1.33370762,0.09182621,0.20097563,5.0,0.0,0.0,0.0,6.62801637,-70.51666268,-63.88864631
600,12.004,-5.0,0.0,0.0,0.0,-4.11499117,-1.3290887,-0.09383378,0.23945845,-3.17642787,-2.37976708,-0.14224245,0.63740874,-2.17520451,-3.14071737,-0.0978011,1.13007411,-1.10758922,-3.61541207,0.03566098,1.70744339,0.0,-3.77897176,0.0,1.90756841,1.10758922,-3.61541207,-0.03566098,1.70744339,2.17520451,-3.14071737,0.0978011,1.13007411,3.17642787,-2.37976708,0.14224245,0.63740874,4.11499117,-1.3290887,0.09383378,0.23945845,5.0,0.0,0.0,0.0,6.51534374,-70.47303039,-63.95768664
601,12.024,-5.0,0.0,0.0,0.0,-4.11688699,-1.3239148,-0.09575596,0.2782592,-3.17928472,-2.36681799,-0.14328132,0.65767647,-2.17707399,-3.11826677,-0.08891127,1.11528264,-1.10686111,-3.58151756,0.03689157,1.68167642,0.0,-3.74108506,0.0,1.88082976,1.10686111,-3.58151756,-0.03689157,1.68167642,2.17707399,-3.11826677,0.08891127,1.11528264,3.17928472,-2.36681799,0.14328132,0.65767647,4.11688699,-1.3239148,0.09575596,0.2782592,5.0,0.0,0.0,0.0,6.38958272,-70.41183109,-64.02224837
602,12.044,-5.0,0.0,0.0,0.0,-4.11881955,-1.31795278,-0.09746934,0.31810279,-3.18214985,-2.35346359,-0.14303384,0.67790332,-2.17875156,-3.09610959,-0.07867562,1.10079834,-1.10612409,-3.54818278,0.03656814,1.65149421,0.0,-3.7037774,0.0,1.84966612,1.10612409,-3.54818278,-0.03656814,1.65149421,2.17875156,-3.09610959,0.07867562,1.10079834,3.18214985,-2.35346359,0.14303384,0.67790332,4.11881955,-1.31795278,0.09746934,0.31810279,5.0,0.0,0.0,0.0,6.2480508,-70.33352682,-64.08547602
603,12.064,-5.0,0.0,0.0,0.0,-4.12078231,-1.31119246,-0.09873621,0.35791903,-3.18499544,-2.33970708,-0.14129527,0.69785591,-2.18021449,-3.07423578,-0.06751777,1.08699816,-1.10540803,-3.51549404,0.03482296,1.61710434,0.0,-3.66713672,0.0,1.81413203,1.10540803,-3.51549404,-0.03482296,1.61710434,2.18021449,-3.07423578,0.06751777,1.08699816,3.18499544,-2.33970708,0.14129527,0.69785591,4.12078231,-1.31119246,0.09873621,0.35791903,5.0,0.0,0.0,0.0,6.09272233,-70.23994385,-64.14722151
604,12.084,-5.0,0.0,0.0,0.0,-4.12276387,-1.30364509,-0.09930683,0.3966406,-3.18778988,-2.32555603,-0.13789262,0.71733072,-2.18144874,-3.05262853,-0.05587958,1.07418286,-1.10473953,-3.48353299,0.03184832,1.57876163,0.0,-3.63124984,0.0,1.77428863,1.10473953,-3.48353299,-0.03184832,1.57876163,2.18144874,-3.05262853,0.05587958,1.07418286,3.18778988,-2.32555603,0.13789262,0.71733072,4.12276387,-1.30364509,0.09930683,0.3966406,5.0,0.0,0.0,0.0,5.92530736,-70.13266261,-64.20735524
605,12.104,-5.0,0.0,0.0,0.0,-4.12474779,-1.29534296,-0.09893051,0.43323773,-3.19049849,-2.31102181,-0.13269285,0.73614845,-2.18244911,-3.03126584,-0.04419767,1.0625665,-1.10414086,-3.45237575,0.02788202,1.53676796,0.0,-3.59620223,0.0,1.73020708,1.10414086,-3.45237575,-0.02788202,1.53676796,2.18244911,-3.03126584,0.04419767,1.0625665,3.19049849,-2.31102181,0.13269285,0.73614845,4.12474779,-1.29534296,0.09893051,0.43323773,5.0,0.0,0.0,0.0,5.74724655,-70.01300996,-64.26576341
606,12.124,-5.0,0.0,0.0,0.0,-4.1267127,-1.28633827,-0.09736741,0.4667518,-3.19308439,-2.29611922,-0.12560935,0.75414683,-2.18321886,-3.01012239,-0.03288055,1.05226942,-1.10362921,-3.42209194,0.02319157,1.49147007,0.0,-3.56207783,0.0,1.68197286,1.10362921,-3.42209194,-0.02319157,1.49147007,2.18321886,-3.01012239,0.03288055,1.05226942,3.19308439,-2.29611922,0.12560935,0.75414683,4.1267127,-1.28633827,0.09736741,0.4667518,5.0,0.0,0.0,0.0,5.55974205,-69.8820875,-64.32234545
607,12.144,-5.0,0.0,0.0,0.0,-4.12863266,-1.27670145,-0.09440035,0.49632652,-3.19550946,-2.28086618,-0.11660625,0.77117229,-2.183769,-2.98917138,-0.02228756,1.0433151,-1.10321626,-3.39274381,0.01805766,1.44325536,0.0,-3.52895865,0.0,1.62969055,1.10321626,-3.39274381,-0.01805766,1.44325536,2.183769,-2.98917138,0.02228756,1.0433151,3.19550946,-2.28086618,0.11660625,0.77117229,4.12863266,-1.27670145,0.09440035,0.49632652,5.0,0.0,0.0,0.0,5.36381606,-69.74082796,-64.3770119
608,12.164,-5.0,0.0,0.0,0.0,-4.13047768,-1.26651875,-0.08984622,0.52123534,-3.19773539,-2.26528367,-0.10570041,0.7870713,-2.18411703,-2.96838654,-0.01271069,1.03563056,-1.10290809,-3.36438553,0.01275831,1.39254573,0.0,-3.49692442,0.0,1.57348919,1.10290809,-3.36438553,-0.01275831,1.39254573,2.18411703,-2.96838654,0.01271069,1.03563056,3.19773539,-2.26528367,0.10570041,0.7870713,4.13047768,-1.26651875,0.08984622,0.52123534,5.0,0.0,0.0,0.0,5.16038514,-69.5900681,-64.42968296
609,12.184,-5.0,0.0,0.0,0.0,-4.13221457,-1.25588952,-0.08356645,0.54090411,-3.19972475,-2.24939582,-0.09296117,0.80168199,-2.18428554,-2.94774397,-0.00436021,1.02905036,-1.10270535,-3.33706255,0.00755423,1.3397896,0.0,-3.46605196,0.0,1.51352782,1.10270535,-3.33706255,-0.00755423,1.3397896,2.18428554,-2.94774397,0.00436021,1.02905036,3.19972475,-2.24939582,0.09296117,0.80168199,4.13221457,-1.25588952,0.08356645,0.54090411,5.0,0.0,0.0,0.0,4.95033654,-69.43062432,-64.48028778
610,12.204,-5.0,0.0,0.0,0.0,-4.13380787,-1.24492287,-0.0754759,0.55492793,-3.20144197,-2.23323014,-0.0785078,0.81482693,-2.18430038,-2.92722397,0.00264507,1.02332385,-1.10260378,-3.31081116,0.00267652,1.2854524,0.0,-3.43641459,0.0,1.4500011,1.10260378,-3.31081116,-0.00267652,1.2854524,2.18430038,-2.92722397,-0.00264507,1.02332385,3.20144197,-2.23323014,0.0785078,0.81482693,4.13380787,-1.24492287,0.0754759,0.55492793,5.0,0.0,0.0,0.0,4.73459334,-69.26335786,-64.52876452
611,12.224,-5.0,0.0,0.0,0.0,-4.13522101,-1.23373425,-0.06554987,0.56308151,-3.20285436,-2.21681788,-0.06250497,0.8263074,-2.18418886,-2.90681261,0.00828252,1.01812503,-1.10259485,-3.28565826,-0.00168288,1.23000591,0.0,-3.40808132,0.0,1.38314457,1.10259485,-3.28565826,0.00168288,1.23000591,2.18418886,-2.90681261,-0.00828252,1.01812503,3.20285436,-2.21681788,0.06250497,0.8263074,4.13522101,-1.23373425,0.06554987,0.56308151,5.0,0.0,0.0,0.0,4.51415737,-69.0892183,-64.57506092
612,12.244,-5.0,0.0,0.0,0.0,-4.13641758,-1.22244178,-0.05382872,0.56532262,-3.2039329,-2.20019452,-0.04515649,0.83590001,-2.18397775,-2.88650313,0.01262511,1.01306487,-1.10266665,-3.26162134,-0.00537738,1.17391684,0.0,-3.381116,0.0,1.31323934,1.10266665,-3.26162134,0.00537738,1.17391684,2.18397775,-2.88650313,-0.01262511,1.01306487,3.2039329,-2.20019452,0.04515649,0.83590001,4.13641758,-1.22244178,0.05382872,0.56532262,5.0,0.0,0.0,0.0,4.2901234,-68.90925859,-64.61913519
613,12.264,-5.0,0.0,0.0,0.0,-4.13736265,-1.21116261,-0.04041975,0.56178837,-3.204653,-2.18340026,-0.02669764,0.84335579,-2.18369147,-2.86629707,0.01583562,1.00770524,-1.10280483,-3.23870873,-0.00830844,1.11763511,0.0,-3.3555764,0.0,1.24061569,1.10280483,-3.23870873,0.00830844,1.11763511,2.18369147,-2.86629707,-0.01583562,1.00770524,3.204653,-2.18340026,0.02669764,0.84335579,4.13736265,-1.21116261,0.04041975,0.56178837,5.0,0.0,0.0,0.0,4.06366323,-68.72462009,-64.66095686
614,12.284,-5.0,0.0,0.0,0.0,-4.13802409,-1.20000945,-0.0254963,0.55278467,-3.204995,-2.16648052,-0.00738668,0.84840213,-2.18335034,-2.84620508,0.018156,1.00157401,-1.10299352,-3.21692,-0.01042473,1.06158232,0.0,-3.33151313,0.0,1.16565551,1.10299352,-3.21692,0.01042473,1.06158232,2.18335034,-2.84620508,-0.018156,1.00157401,3.204995,-2.16648052,0.00738668,0.84840213,4.13802409,-1.20000945,0.0254963,0.55278467,5.0,0.0,0.0,0.0,3.83598391,-68.53649133,-64.70050743
615,12.304,-5.0,0.0,0.0,0.0,-4.13837386,-1.18908734,-0.00929388,0.53876907,-3.20494457,-2.14948638,0.01250413,0.85074754,-2.18296921,-2.8262475,0.0198925,0.99418072,-1.10321629,-3.19624667,-0.01171795,1.00614089,0.0,-3.30896867,0.0,1.08879294,1.10321629,-3.19624667,0.01171795,1.00614089,2.18296921,-2.8262475,-0.0198925,0.99418072,3.20494457,-2.14948638,-0.01250413,0.85074754,4.13837386,-1.18908734,0.00929388,0.53876907,5.0,0.0,0.0,0.0,3.60826905,-68.34604942,-64.73778036
616,12.324,-5.0,0.0,0.0,0.0,-4.13838922,-1.17849083,0.00789657,0.52032801,-3.20449289,-2.13247485,0.03269749,0.85008912,-2.18255629,-2.8064545,0.02139737,0.98503234,-1.10345689,-3.1766731,-0.01221583,0.95164418,0.0,-3.28797629,0.0,1.0105132,1.10345689,-3.1766731,0.01221583,0.95164418,2.18255629,-2.8064545,-0.02139737,0.98503234,3.20449289,-2.13247485,-0.03269749,0.85008912,4.13838922,-1.17849083,-0.00789657,0.52032801,5.0,0.0,0.0,0.0,3.38161515,-68.15439579,-64.77278064
617,12.344,-5.0,0.0,0.0,0.0,-4.1380537,-1.16830169,0.02573811,0.49814933,-3.20363665,-2.11550906,0.05291946,0.84612236,-2.18211245,-2.786866,0.0230482,0.97364861,-1.10369993,-3.15817753,-0.01197286,0.89836822,0.0,-3.26855908,0.0,0.93134927,1.10369993,-3.15817753,0.01197286,0.89836822,2.18211245,-2.786866,-0.0230482,0.97364861,3.20363665,-2.11550906,-0.05291946,0.84612236,4.1380537,-1.16830169,-0.02573811,0.49814933,5.0,0.0,0.0,0.0,3.15697609,-67.96249962,-64.80552353
618,12.364,-5.0,0.0,0.0,0.0,-4.13735795,-1.15858717,0.04385945,0.47299129,-3.20237794,-2.09865815,0.07290701,0.83855275,-2.18163096,-2.76753131,0.02522607,0.95957642,-1.10393128,-3.14073332,-0.01105959,0.84652506,0.0,-3.25072904,0.0,0.85187626,1.10393128,-3.14073332,0.01105959,0.84652506,2.18163096,-2.76753131,-0.02522607,0.95957642,3.20237794,-2.09865815,-0.07290701,0.83855275,4.13735795,-1.15858717,-0.04385945,0.47299129,5.0,0.0,0.0,0.0,2.93512739,-67.77116041,-64.83603302
619,12.384,-5.0,0.0,0.0,0.0,-4.13630028,-1.14939892,0.06186857,0.44564959,-3.20072393,-2.08199691,0.09241434,0.82710868,-2.18109761,-2.74850838,0.02829356,0.94240302,-1.1041383,-3.12431026,-0.00955131,0.79625837,0.0,-3.2344863,0.0,0.77270362,1.1041383,-3.12431026,0.00955131,0.79625837,2.18109761,-2.74850838,-0.02829356,0.94240302,3.20072393,-2.08199691,-0.09241434,0.82710868,4.13630028,-1.14939892,-0.06186857,0.44564959,5.0,0.0,0.0,0.0,2.7166585,-67.58099847,-64.86433997
620,12.404,-5.0,0.0,0.0,0.0,-4.13488692,-1.14077261,0.07936749,0.41692371,-3.19868651,-2.06560527,0.11121767,0.81155474,-2.18049129,-2.72986293,0.03257407,0.9217677,-1.1043098,-3.10887598,-0.00751712,0.74764117,0.0,-3.21981855,0.0,0.69446494,1.1043098,-3.10887598,0.00751712,0.74764117,2.18049129,-2.72986293,-0.03257407,0.9217677,3.19868651,-2.06560527,-0.11121767,0.81155474,4.13488692,-1.14077261,-0.07936749,0.41692371,5.0,0.0,0.0,0.0,2.5019964,-67.3924767,-64.89048029
