,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,KineticEnergy,Potential,Energy
2404,48.096,1.50035795,4.77308339,2.34027518,-1.80102638,0.21262922,0.82966761,-3.56999681,-2.32131471,4.10299712,-4.85830381,-2.18715311,1.59490897,2.56599746,-0.58709274,-3.25369914,-0.29467048,-3.38198174,4.84264555,6.67057388,2.82210259,48.65777209,12.23541293,60.89318502
2405,48.116,1.54765951,4.73741178,2.39105547,-1.76631781,0.14178407,0.78118349,-3.51405044,-2.52581142,4.05835115,-4.82530398,-2.27698332,1.70374849,2.5006786,-0.59210418,-3.27810608,-0.20685599,-3.24847333,4.89881289,6.67808437,2.79523673,49.42581931,11.4673659,60.89318521
2406,48.136,1.59604443,4.70242017,2.44849075,-1.73318597,0.07208285,0.72869216,-3.45574839,-2.7217347,4.01193753,-4.79020824,-2.36384377,1.80441374,2.43487564,-0.59538192,-3.30214781,-0.12128831,-3.11494046,4.95447783,6.67324922,2.77179525,50.16336933,10.72981567,60.89318501
2407,48.156,1.64563848,4.66806773,2.51183911,-1.70254976,0.00356428,0.67238313,-3.39591629,-2.90727722,3.96382009,-4.75318505,-2.44729239,1.89641658,2.36859357,-0.59697019,-3.32605644,-0.03789697,-2.98161642,5.00970438,6.657426,2.75130737,50.86662818,10.02655618,60.89318436
2408,48.176,1.69655207,4.63429587,2.58030983,-1.67526644,-0.06374845,0.61248226,-3.33527549,-3.08061054,3.91407141,-4.71441207,-2.52689594,1.97932508,2.30183272,-0.59691177,-3.35006529,0.04339329,-2.84870775,5.06454571,6.63192689,2.73315861,51.52955095,9.36363233,60.89318328
2409,48.196,1.74887945,4.60102949,2.65307783,-1.65212887,-0.12984536,0.54925205,-3.27442189,-3.23990845,3.86277262,-4.674075,-2.60223411,2.05276907,2.23458874,-0.5952479,-3.37440737,0.12266169,-2.71639546,5.11904136,6.59798554,2.71660657,52.14385794,8.74932384,60.89318178
2410,48.216,1.80269813,4.5681783,2.72929677,-1.63386343,-0.19472696,0.48299121,-3.2138094,-3.38337591,3.8100131,-4.63236628,-2.67290353,2.11644505,2.16685267,-0.5920182,-3.39931371,0.19999082,-2.58483694,5.17321497,6.55672986,2.70080347,52.69925135,8.19392858,60.89317994
2411,48.236,1.85806858,4.53563816,2.80811071,-1.6211285,-0.25840138,0.41403382,-3.15373973,-3.50928201,3.75589008,-4.58948372,-2.73852187,2.17012063,2.09861093,-0.5872606,-3.4250115,0.27546629,-2.45416821,5.22707234,6.5091624,2.68482359,53.18383086,7.70934699,60.89317785
2412,48.256,1.91503413,4.50329245,2.88866422,-1.61451316,-0.32088117,0.3427476,-3.0943595,-3.61599508,3.70050819,-4.54562903,-2.79873185,2.21363799,2.02984547,-0.58101129,-3.45172205,0.34917643,-2.32450663,5.28060027,6.45614917,2.66769382,53.58468483,7.30849082,60.89317565
2413,48.276,1.97362109,4.47101348,2.97011117,-1.61453607,-0.38218034,0.26953164,-3.03566458,-3.70201747,3.64397896,-4.50100631,-2.85320507,2.24691658,1.9605339,-0.57330467,-3.47965851,0.4212123,-2.1959536,5.33376586,6.39841698,2.64842466,53.88861467,7.00455879,60.89317347
2414,48.296,2.033839,4.43866388,3.05162219,-1.62164437,-0.44231138,0.19481339,-2.97751128,-3.76601775,3.58642012,-4.45582048,-2.9016458,2.26995467,1.89064963,-0.56417331,-3.50902343,0.49166766,-2.06859736,5.38651652,6.33655832,2.62603979,54.0829365,6.81023494,60.89317145
2415,48.316,2.09568103,4.40609808,3.13239088,-1.63621276,-0.50128265,0.11904499,-2.91963286,-3.80685853,3.52795498,-4.41027572,-2.9437945,2.28282987,1.8201622,-0.55364784,-3.54000601,0.56063912,-1.94251556,5.43878049,6.27104248,2.59960229,54.15629784,6.73687189,60.89316973
2416,48.336,2.15912451,4.37316373,3.21163915,-1.65854269,-0.55909609,0.04269924,-2.86165981,-3.82361847,3.46871165,-4.36457385,-2.97943105,2.28569839,1.74903748,-0.54175695,-3.57277922,0.62822632,-1.81777756,5.49046783,6.20223093,2.56823645,54.09944904,6.79371939,60.89316843
2417,48.356,2.22413152,4.33970322,3.28862148,-1.68886198,-0.61574543,-0.03373497,-2.80314217,-3.81560774,3.40882223,-4.3189128,-3.00837782,2.27879312,1.67723809,-0.52852731,-3.60749664,0.69453201,-1.69444642,5.54147185,6.13039515,2.53114458,53.90591696,6.98725068,60.89316764
2418,48.376,2.29064958,4.30555508,3.3626284,-1.72732477,-0.67121479,-0.10975731,-2.74357232,-3.78237695,3.34842192,-4.2734851,-3.0305022,2.2624205,1.60472381,-0.51398349,-3.64428905,0.75966223,-1.57258052,5.5916708,6.05573518,2.48761898,53.57254071,7.32062672,60.89316743
2419,48.396,2.3586124,4.27055552,3.43298921,-1.77401208,-0.72547772,-0.18486091,-2.68240686,-3.72371967,3.28764809,-4.22847645,-3.04571889,2.23695616,1.53145203,-0.49814791,-3.68326095,0.82372624,-1.45223481,5.64092974,5.97839748,2.43704935,53.09984353,7.79332431,60.89316785
2420,48.416,2.4279407,4.23453983,3.49907389,-1.82893298,-0.77849673,-0.25853718,-2.61908673,-3.6396694,3.22663935,-4.1840644,-3.05399158,2.2028395,1.45737838,-0.48104078,-3.7244867,0.88683635,-1.3334617,5.68910253,5.89849112,2.37892652,52.49222891,8.40093997,60.89316888
2421,48.436,2.498543,4.19734384,3.5602943,-1.89202634,-0.83022315,-0.33028054,-2.55305507,-3.53049175,3.16553452,-4.14041712,-3.05533426,2.16056737,1.3824573,-0.46268003,-3.7680067,0.94910749,-1.21631167,5.73603384,5.81610172,2.31284323,51.75800135,9.13516917,60.89317052
2422,48.456,2.57031649,4.15880527,3.6161046,-1.96316328,-0.88059731,-0.39959294,-2.48377245,-3.39667283,3.10447165,-4.09769231,-3.04981181,2.11068682,1.30664283,-0.44308128,-3.81382333,1.01065651,-1.10083365,5.78156126,5.73130299,2.23849279,50.90922214,9.98395057,60.89317271
2423,48.476,2.64314785,4.11876509,3.66600103,-2.04215018,-0.92954903,-0.46598814,-2.41072961,-3.23890465,3.04358694,-4.05603633,-3.03754021,2.05378735,1.22988935,-0.42225779,-3.86189693,1.07160108,-0.98707511,5.82551717,5.64416573,2.1556664,49.96141784,10.93175755,60.89317539
2424,48.496,2.71691411,4.07706875,3.70952093,-2.12873202,-0.97699836,-0.52899568,-2.3334579,-3.05806854,2.98301382,-4.01558335,-3.01868595,1.99049272,1.1521525,-0.40022048,-3.91214181,1.13205829,-0.87508208,5.86773076,5.55476473,2.06424954,48.93316372,11.96001475,60.89317847
2425,48.516,2.79148346,4.03356737,3.7462412,-2.22259619,-1.02285642,-0.58816445,-2.25153756,-2.85521716,2.92288186,-3.97645483,-2.99346501,1.92145255,1.07339012,-0.37697794,-3.96442235,1.1921427,-0.76489902,5.90802984,5.46318372,1.96421811,47.84556695,13.04761491,60.89318186
2426,48.536,2.86671597,3.9881189,3.7757762,-2.32337637,-1.06702651,-0.64306595,-2.1646043,-2.63155598,2.86331582,-3.93875902,-2.96214126,1.8473341,0.99356331,-0.35253652,-4.01854942,1.25196396,-0.65656859,5.9462426,5.36951878,1.85563429,46.72167511,14.17151034,60.89318546
2427,48.556,2.94246439,3.94058908,3.7977753,-2.4306564,-1.10940522,-0.69329719,-2.07235433,-2.38842444,2.80443474,-3.90259074,-2.92502435,1.76881424,0.91263749,-0.32690045,-4.07427722,1.31162402,-0.55013139,5.98219929,5.27388061,1.73864258,45.58583499,15.30735416,60.89318915
2428,48.576,3.01857475,3.89085248,3.81192018,-2.54397409,-1.14988372,-0.73848311,-1.9745482,-2.12727749,2.74635103,-3.86803121,-2.88246725,1.68657196,0.83058359,-0.30007202,-4.13130059,1.37121381,-0.44562565,6.01573385,5.17639586,1.61346581,44.46302506,16.43016777,60.89319283
2429,48.596,3.09488704,3.83879332,3.81792211,-2.66282476,-1.18834904,-0.77827879,-1.87101347,-1.84966779,2.68916962,-3.83514812,-2.8348634,1.60128163,0.74737927,-0.27205185,-4.18925312,1.43080956,-0.34308689,6.04668545,5.07720788,1.48040137,43.37818324,17.51501314,60.89319638
2430,48.616,3.17123573,3.78430631,3.81551939,-2.78666448,-1.22468546,-0.81237119,-1.76164656,-1.55722863,2.6329872,-3.80399579,-2.78264373,1.51360699,0.66301013,-0.24283921,-4.24770615,1.49046876,-0.2425476,6.07489989,4.97647704,1.33981737,42.355549,18.53765072,60.89319972
2431,48.636,3.24745034,3.72729741,3.80447519,-2.91491301,-1.25877588,-0.8404806,-1.64641368,-1.25165798,2.57789148,-3.77461539,-2.7262735,1.42419613,0.57747095,-0.21243245,-4.30616876,1.55022595,-0.14403689,6.10023102,4.87438074,1.19214891,41.41803668,19.47516607,60.89320275
2432,48.656,3.32335585,3.66768454,3.78457588,-3.04695653,-1.29050322,-0.8623618,-1.52535093,-0.93470361,2.52396056,-3.74703531,-2.66624914,1.33367754,0.49076697,-0.18082947,-4.36408905,1.61008842,-0.04758016,6.12254203,4.77111324,1.03789418,40.58665454,20.30655084,60.89320538
2433,48.676,3.39877321,3.6053982,3.75563014,-3.1821501,-1.31975183,-0.8778049,-1.39856372,-0.60814935,2.47126233,-3.72127162,-2.60309512,1.24265709,0.40291504,-0.14802836,-4.42085669,1.67003193,0.04680125,6.14170668,4.6668854,0.87761043,39.87998195,21.0132256,60.89320755
2434,48.696,3.47351977,3.54038206,3.71746886,-3.31982013,-1.34640884,-0.88663595,-1.26622538,-0.27380257,2.41985392,-3.69732849,-2.53736082,1.15171609,0.31394478,-0.11402804,-4.47580692,1.72999681,0.13909038,6.15761042,4.56192426,0.71190979,39.31371497,21.57949422,60.89320919
2435,48.716,3.54740971,3.47259357,3.669946,-3.45926697,-1.37036551,-0.88871728,-1.1285751,0.06651738,2.36978126,-3.67519874,-2.46961753,1.06141037,0.22389959,-0.07882899,-4.52822593,1.78988443,0.22927496,6.17015145,4.45647257,0.54145478,38.90028902,21.99292125,60.89321027
2436,48.736,3.62025454,3.40200437,3.61294022,-3.5997678,-1.39151852,-0.88394764,-0.98591518,0.41098958,2.32107866,-3.65486432,-2.40045543,0.97227019,0.13283759,-0.0424341,-4.57735779,1.84955437,0.31734773,6.17924169,4.35078818,0.36695365,38.64858526,22.24462549,60.89321074
2437,48.756,3.69186362,3.32860078,3.54635752,-3.74057992,-1.4097712,-0.87226214,-0.83860774,0.75780108,2.27376845,-3.63629682,-2.33048058,0.88480108,0.04083238,-0.00484948,-4.62241261,1.9088224,0.40330674,6.18480766,4.24514341,0.18915536,38.56372577,22.32948483,60.8932106
2438,48.776,3.76204472,3.25238415,3.47013439,-3.88094479,-1.42503469,-0.85363199,-0.68707087,1.10515561,2.22786073,-3.61945795,-2.26031172,0.79948531,-0.05202639,0.03391461,-4.66257604,1.96745948,0.48715563,6.18679119,4.13982425,0.00884439,38.64696076,22.24624909,60.89320985
2439,48.796,3.83060469,3.17337108,3.38424166,-4.02009273,-1.43722902,-0.8280641,-0.53177443,1.45128159,2.1833531,-3.60430001,-2.19057695,0.71678407,-0.14563262,0.07384289,-4.69701975,2.02519182,0.56890386,6.18515014,4.03512947,-0.17316474,38.89564928,21.99755921,60.8932085
2440,48.816,3.89735014,3.09159369,3.28868855,-4.15724853,-1.4462841,-0.79560048,-0.37323556,1.79443956,2.14023055,-3.59076626,-2.12190992,0.63713999,-0.23986361,0.11491417,-4.72491272,2.08170219,0.64856702,6.17985888,3.93136965,-0.35603321,39.30333306,21.58987351,60.89320658
2441,48.836,3.96208832,3.00709954,3.18352682,-4.29163787,-1.4521406,-0.75631757,-0.21201402,2.1329291,2.09846538,-3.57879124,-2.05494574,0.56098011,-0.3345801,0.15710048,-4.74543314,2.13663239,0.726167,6.17090879,3.82886608,-0.53890374,39.85990111,21.03330302,60.89320413
2442,48.856,4.02462796,2.91995167,3.06885462,-4.42249468,-1.45475079,-0.71032537,-0.04870755,2.46509549,2.05801719,-3.56830112,-1.99031619,0.4887189,-0.42962658,0.20036633,-4.75778051,2.18958694,0.80173222,6.1583085,3.72794963,-0.72090665,40.55184096,20.34136025,60.89320121
2443,48.876,4.08478023,2.83022824,2.94481993,-4.54906911,-1.45407922,-0.65776647,0.11605272,2.78933608,2.01883306,-3.55921386,-1.92864442,0.42076128,-0.52483186,0.24466798,-4.76118773,2.24013787,0.87529779,6.14208412,3.62895949,-0.90116612,41.36257053,19.53062735,60.89319789
2444,48.896,4.14235981,2.73802221,2.81162317,-4.6706362,-1.45010339,-0.59881492,0.28160679,3.10410665,1.9808477,-3.5514394,-1.87053894,0.35750541,-0.62000983,0.28995284,-4.75493291,2.28783056,0.94690571,6.12227927,3.5322419,-1.07880642,42.27284283,18.62035142,60.89319424
2445,48.916,4.19718591,2.64344069,2.6695188,-4.78650488,-1.44281422,-0.53367503,0.44726995,3.40792777,1.94398387,-3.54487976,-1.81658707,0.29934506,-0.71496048,0.33615904,-4.73835058,2.3321904,1.01660492,6.09895506,3.43814891,-1.25295835,43.26121427,17.63197608,60.89319036
2446,48.936,4.24908337,2.54660423,2.51881584,-4.8960271,-1.43221656,-0.46258,0.61233692,3.6993913,1.90815287,-3.53942912,-1.76734771,0.24667132,-0.80947117,0.38321506,-4.71084207,2.37273015,1.08445149,6.07218984,3.34703702,-1.42276567,44.30456606,16.58862026,60.89318632
2447,48.956,4.29788377,2.44764579,2.35987697,-4.99860683,-1.41832951,-0.38579042,0.77608575,3.97716711,1.87325514,-3.53497383,-1.72334379,0.19987344,-0.90331801,0.43103957,-4.67188491,2.40895784,1.15050862,6.0420789,3.25926598,-1.58739156,45.37866664,15.51451559,60.89318223
2448,48.976,4.34342643,2.3467097,2.19311626,-5.09370858,-1.40118678,-0.30359264,0.93778165,4.24001012,1.8391811,-3.53139253,-1.68505443,0.15933877,-0.9962675,0.47954144,-4.62104106,2.44038483,1.21484675,6.00873403,3.17519757,-1.74602513,46.45876277,14.43441542,60.89317819
2449,48.996,4.38555946,2.2439503,2.01899554,-5.18086522,-1.38083684,-0.21629701,1.09668091,4.48676746,1.8058121,-3.52855608,-1.65290705,0.12545147,-1.08807828,0.52861986,-4.55796384,2.46653419,1.27754356,5.97228293,3.09519444,-1.89788789,47.5201854,13.37298889,60.89317429
2450,49.016,4.42414065,2.13953055,1.8380193,-5.25968464,-1.35734311,-0.12423594,1.25203498,4.71638599,1.77302151,-3.52632774,-1.62726981,0.09859007,-1.17850302,0.57816467,-4.48240355,2.48694876,1.33868397,5.93286847,3.01961907,-2.04224018,48.53895649,12.35421414,60.89317062
2451,49.036,4.45903824,2.03362045,1.65072841,-5.32985516,-1.330784,-0.02776186,1.40309487,4.9279198,1.74067599,-3.52456329,-1.60844443,0.07912378,-1.2672904,0.62805681,-4.39421166,2.50119916,1.39836017,5.89064789,2.94883282,-2.17838758,49.49238197,11.40078532,60.89316729
2452,49.056,4.49013158,1.92639539,1.45769266,-5.39114925,-1.30125283,0.07275503,1.54911593,5.12053759,1.7086369,-3.52311125,-1.59665996,0.06740763,-1.35418717,0.67816901,-4.29334364,2.50889129,1.45667152,5.84579182,2.88319501,-2.30568726,50.35961632,10.53354804,60.89316436
2453,49.076,4.51731166,1.81803447,1.25950247,-5.44342547,-1.26885776,0.1769291,1.68936326,5.29352976,1.67676175,-3.52181322,-1.59206749,0.06377659,-1.43894023,0.7283665,-4.17986042,2.50967334,1.51372458,5.79848314,2.82306218,-2.42355423,51.12218392,9.770978,60.89316192
2454,49.096,4.5404814,1.70871873,1.05675994,-5.48662835,-1.23372148,0.28436181,1.82311754,5.44631487,1.64490589,-3.52050436,-1.59473624,0.0685388,-1.52129878,0.77850796,-4.05392857,2.50324218,1.56963297,5.74891586,2.76878733,-2.53146749,51.76444296,9.12871706,60.89316002
2455,49.116,4.55955581,1.5986295,0.85006963,-5.5207862,-1.19598088,0.39464431,1.94968138,5.57844509,1.6129241,-3.51901402,-1.60465102,0.0819682,-1.60101637,0.82844655,-3.91581926,2.48934903,1.62451735,5.69729365,2.72071927,-2.62897612,52.27397861,8.6191801,60.89315872
2456,49.136,4.57446192,1.48794673,0.64002941,-5.54600667,-1.1557865,0.50736017,2.06838605,5.68961057,1.58067231,-3.51716644,-1.62171138,0.10429683,-1.67785303,0.87803103,-3.765906,2.46780443,1.6785053,5.64382851,2.67920192,-2.71570517,52.64191339,8.25124465,60.89315804
2457,49.156,4.58513859,1.37684748,0.42722169,-5.56247031,-1.11330192,0.62208816,2.1785984,5.7796423,1.54800934,-3.51478174,-1.6457322,0.13570709,-1.75157724,0.927107,-3.60466147,2.43848233,1.73173124,5.5887391,2.64457359,-2.7913614,52.86312482,8.03003319,60.89315802
2458,49.176,4.5915361,1.26550454,0.21220551,-5.57042201,-1.06870298,0.73840511,2.27972764,5.84851329,1.5147985,-3.51167692,-1.67644602,0.17632421,-1.82196789,0.97551819,-3.43265326,2.40132343,1.78433626,5.53224908,2.61716613,-2.85573892,52.93636294,7.9567957,60.89315863
2459,49.196,4.59361565,1.15408523,-0.00449013,-5.5701607,-1.02217684,0.85588871,2.37123186,5.89633817,1.48090927,-3.50766712,-1.71350674,0.22620933,-1.88881614,1.02310787,-3.25053886,2.3563377,1.83646806,5.47458532,2.59730387,-2.9087245,52.86426322,8.02889666,60.89315988
2460,49.216,4.59134862,1.04275046,-0.22237151,-5.5620276,-0.97392096,0.97412034,2.45262388,5.92337088,1.4462188,-3.50256696,-1.75649471,0.28535332,-1.95192715,1.06972017,-3.05905986,2.30360605,1.88828069,5.41597598,2.5853022,-2.95030266,52.65325408,8.23990764,60.89316172
2461,49.236,4.58471594,0.93165401,-0.44098352,-5.54639346,-0.92414198,1.09268784,2.52347633,5.93000095,1.41061329,-3.49619196,-1.80492303,0.35367158,-2.01112169,1.1152016,-2.85903555,2.24328132,1.93993445,5.35664852,2.58146577,-2.98056039,52.3133614,8.5798027,60.89316411
2462,49.256,4.57370719,0.82094203,-0.65991097,-5.52364511,-0.87305443,1.21118813,2.5834256,5.91674824,1.37398932,-3.48836016,-1.85824472,0.43099999,-2.06623765,1.15940241,-2.6513559,2.17558839,1.99159557,5.29682758,2.58608599,-2.9996915,51.85791631,9.03525067,60.89316698
2463,49.276,4.55831991,0.71075292,-0.87877783,-5.49417214,-0.82087945,1.3292298,2.63217488,5.88425661,1.33625493,-3.47889367,-1.91586074,0.51709215,-2.11713135,1.20217809,-2.43697413,2.10082369,2.04343596,5.23673285,2.59943781,-3.0080003,51.30317545,9.5899948,60.89317025
2464,49.296,4.53855875,0.60121734,-1.0972443,-5.45835401,-0.76784345,1.44643549,2.66949611,5.83328673,1.2973306,-3.46762037,-1.97712849,0.61161788,-2.16367874,1.24339076,-2.21689887,2.019354,2.09563284,5.17657679,2.62177555,-3.0059046,50.66786565,10.2253082,60.89317385
2465,49.316,4.51443485,0.49245857,-1.31500205,-5.41654827,-0.71417667,1.56244415,2.69523126,5.76470835,1.25715001,-3.4543756,-2.0413707,0.71416303,-2.20577645,1.28291054,-1.99218605,1.93161463,2.14836826,5.11656234,2.65332753,-2.99393775,49.97266657,10.92051111,60.89317767
2466,49.336,4.48596527,0.38459305,-1.53176766,-5.36908045,-0.66011184,1.67691316,2.70929307,5.67949214,1.21566066,-3.43900381,-2.10788441,0.82423066,-2.24334262,1.32061697,-1.76393043,1.83810704,2.20182853,5.05688063,2.69428943,-2.97274938,49.23964615,11.65353548,60.89318163
2467,49.356,4.45317252,0.2777311,-1.74727491,-5.31623586,-0.6058827,1.78952025,2.71166588,5.57870124,1.17282431,-3.42136018,-2.17595006,0.94124336,-2.27631759,1.35640021,-1.53325712,1.73939591,2.25620346,4.99770862,2.74481621,-2.94310465,48.49166356,12.40152206,60.89318562
2468,49.376,4.41608435,0.17197777,-1.96126625,-5.2582537,-0.55172257,1.89996525,2.70240684,5.46348246,1.12861718,-3.40131222,-2.2448403,1.06454683,-2.30466445,1.39016234,-1.30131279,1.63610581,2.31168549,4.93920686,2.8050125,-2.90588141,47.75175377,13.14143576,60.89318953
2469,49.396,4.37473366,0.06743384,-2.17348393,-5.19532357,-0.49786292,2.0079717,2.68164796,5.33505674,1.08303005,-3.37874129,-2.31382863,1.19341444,-2.32836936,1.42181851,-1.0692569,1.52891734,2.36846856,4.88151723,2.8749215,-2.86206494,47.04250721,13.85068607,60.89319328
2470,49.416,4.32915856,-0.0358032,-2.38366147,-5.12758445,-0.44453175,2.11328822,2.64959931,5.19470858,1.03606816,-3.35354391,-2.38219768,1.32705284,-2.34744172,1.45129797,-0.83825283,1.41856294,2.42674676,4.82476092,2.95451268,-2.81273991,46.38545631,14.50774044,60.89319675
2471,49.436,4.27940265,-0.13763816,-2.59151571,-5.05512581,-0.39195209,2.21568964,2.60655336,5.04377392,0.98775092,-3.32563311,-2.44924703,1.46460837,-2.36191417,1.47854515,-0.60945907,1.30582238,2.4867127,4.76903649,3.04366845,-2.75907887,45.80048067,15.09271919,60.89319986
2472,49.456,4.22551541,-0.23797715,-2.79674003,-4.97799074,-0.34034024,2.31497791,2.55289027,4.88362589,0.93811155,-3.29493954,-2.51430053,1.60517417,-2.3718424,1.50352046,-0.38402034,1.19151789,2.54855567,4.71441833,3.14217063,-2.70232722,45.30524181,15.58796071,60.89320251
2473,49.476,4.16755276,-0.33672671,-2.99899887,-4.89618065,-0.28990396,2.41098267,2.48908362,4.71565812,0.88719647,-3.26141245,-2.57671312,1.74779796,-2.37730477,1.52620117,-0.16305888,1.07650904,2.6124595,4.66095532,3.24968724,-2.64378447,44.91465978,15.97854486,60.89320464
2474,49.496,4.10557762,-0.43379306,-3.19792379,-4.80966114,-0.24084057,2.50356151,2.41570571,4.54126539,0.83506464,-3.22502051,-2.63587703,1.89149026,-2.37840179,1.54658206,0.05233425,0.96168733,2.6786001,4.60867001,3.36576086,-2.58478184,44.64044501,16.25276116,60.89320616
2475,49.516,4.03966066,-0.52908142,-3.39311101,-4.71836863,-0.19333492,2.59259971,2.33343136,4.36182189,0.78178676,-3.1857525,-2.69122744,2.03523296,-2.37525543,1.56467601,0.26110764,0.84797069,2.74714293,4.5575582,3.48979944,-2.52665691,44.49070107,16.40250596,60.89320703
2476,49.536,3.96988096,-0.6224955,-3.58412045,-4.62221744,-0.14755732,2.67800966,2.24303919,4.17865781,0.72744435,-3.14361776,-2.74224748,2.17798819,-2.36800819,1.58051447,0.4622579,0.73629759,2.81824021,4.50758913,3.62107084,-2.47072615,44.46961567,16.42359153,60.8932072
2477,49.556,3.89632678,-0.71393714,-3.77047606,-4.52110686,-0.1036615,2.75972969,2.14540911,3.99303519,0.67212876,-3.09864651,-2.78847265,2.31870723,-2.35682212,1.59414784,0.65483779,0.62762117,2.89202809,4.45870612,3.75870181,-2.41825673,44.577258,16.31594865,60.89320665
2478,49.576,3.81909625,-0.80330607,-3.95166724,-4.41492825,-0.06178263,2.83772253,2.04151554,3.80612491,0.61594006,-3.05089,-2.82949461,2.45633944,-2.34187756,1.60564564,0.83796406,0.52290311,2.96862388,4.4108279,3.90168225,-2.3704392,44.80949953,16.08370586,60.8932054
